날짜,요일,역번호,역명,구분,05~06,06~07,07~08,08~09,09~10,10~11,11~12,12~13,13~14,14~15,15~16,16~17,17~18,18~19,19~20,20~21,21~22,22~23,23~24,24~
2020-02-02,6,2739,남성,승차,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2739,남성,하차,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2020-02-02,6,2740,숭실대입구(살피재),승차,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2740,숭실대입구(살피재),하차,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2020-02-02,6,2741,상도,승차,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2741,상도,하차,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2742,장승배기,승차,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2742,장승배기,하차,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-02,6,2743,신대방삼거리,승차,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2743,신대방삼거리,하차,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2020-02-02,6,2744,보라매,승차,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-02,6,2744,보라매,하차,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2020-02-02,6,2745,신풍,승차,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2745,신풍,하차,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2020-02-02,6,2746,대림(구로구청),승차,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2746,대림(구로구청),하차,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-02-02,6,2747,남구로,승차,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2747,남구로,하차,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2020-02-02,6,2748,가산디지털단지,승차,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-02,6,2748,가산디지털단지,하차,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2020-02-02,6,2749,철산,승차,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-02-02,6,2749,철산,하차,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
2020-02-02,6,2750,광명사거리,승차,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-02,6,2750,광명사거리,하차,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
2020-02-02,6,2751,천왕,승차,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2751,천왕,하차,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2020-02-02,6,2752,온수(성공회대입구),승차,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2752,온수(성공회대입구),하차,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
2020-02-02,6,2753,까치울,승차,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-02,6,2753,까치울,하차,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2754,부천종합운동장,승차,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2754,부천종합운동장,하차,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-02-02,6,2755,춘의,승차,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2755,춘의,하차,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2756,신중동,승차,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2756,신중동,하차,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2020-02-02,6,2757,부천시청,승차,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2757,부천시청,하차,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2020-02-02,6,2758,상동,승차,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-02-02,6,2758,상동,하차,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-02-02,6,2759,삼산체육관,승차,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2759,삼산체육관,하차,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2020-02-02,6,2760,굴포천,승차,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2760,굴포천,하차,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2020-02-02,6,2761,부평구청,승차,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2761,부평구청,하차,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
2020-02-02,6,2811,암사,승차,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-02-02,6,2811,암사,하차,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2020-02-02,6,2812,천호(풍납토성),승차,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-02-02,6,2812,천호(풍납토성),하차,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2020-02-02,6,2813,강동구청,승차,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2813,강동구청,하차,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2020-02-02,6,2814,몽촌토성(평화의문),승차,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2814,몽촌토성(평화의문),하차,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-02,6,2815,잠실(송파구청),승차,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-02,6,2815,잠실(송파구청),하차,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2020-02-02,6,2816,석촌,승차,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-02-02,6,2816,석촌,하차,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2020-02-02,6,2817,송파,승차,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2817,송파,하차,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
2020-02-02,6,2818,가락시장,승차,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-02,6,2818,가락시장,하차,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
2020-02-02,6,2819,문정,승차,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-02-02,6,2819,문정,하차,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-02-02,6,2820,장지,승차,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-02-02,6,2820,장지,하차,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2020-02-02,6,2821,복정,승차,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2821,복정,하차,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2020-02-02,6,2822,산성,승차,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2822,산성,하차,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2020-02-02,6,2823,남한산성입구(성남법원.검찰청),승차,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-02-02,6,2823,남한산성입구(성남법원.검찰청),하차,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2020-02-02,6,2824,단대오거리,승차,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-02-02,6,2824,단대오거리,하차,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2020-02-02,6,2825,신흥,승차,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2825,신흥,하차,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2020-02-02,6,2826,수진,승차,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,6,2826,수진,하차,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2020-02-02,6,2827,모란,승차,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-02-02,6,2827,모란,하차,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2020-02-03,0,150,서울역,승차,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
2020-02-03,0,150,서울역,하차,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
2020-02-03,0,151,시청,승차,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2020-02-03,0,151,시청,하차,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2020-02-03,0,152,종각,승차,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2020-02-03,0,152,종각,하차,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2020-02-03,0,153,종로3가,승차,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2020-02-03,0,153,종로3가,하차,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2020-02-03,0,154,종로5가,승차,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2020-02-03,0,154,종로5가,하차,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2020-02-03,0,155,동대문,승차,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2020-02-03,0,155,동대문,하차,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
2020-02-03,0,156,신설동,승차,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2020-02-03,0,156,신설동,하차,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
2020-02-03,0,157,제기동,승차,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2020-02-03,0,157,제기동,하차,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2020-02-03,0,158,청량리(서울시립대입구),승차,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2020-02-03,0,158,청량리(서울시립대입구),하차,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
2020-02-03,0,159,동묘앞,승차,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2020-02-03,0,159,동묘앞,하차,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
2020-02-03,0,201,시청,승차,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2020-02-03,0,201,시청,하차,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2020-02-03,0,202,을지로입구,승차,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
2020-02-03,0,202,을지로입구,하차,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
2020-02-03,0,203,을지로3가,승차,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
2020-02-03,0,203,을지로3가,하차,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2020-02-03,0,204,을지로4가,승차,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2020-02-03,0,204,을지로4가,하차,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
2020-02-03,0,205,동대문역사문화공원(DDP),승차,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
2020-02-03,0,205,동대문역사문화공원(DDP),하차,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
2020-02-03,0,206,신당,승차,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2020-02-03,0,206,신당,하차,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
2020-02-03,0,207,상왕십리,승차,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2020-02-03,0,207,상왕십리,하차,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
2020-02-03,0,208,왕십리(성동구청),승차,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
2020-02-03,0,208,왕십리(성동구청),하차,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
2020-02-03,0,209,한양대,승차,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2020-02-03,0,209,한양대,하차,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
2020-02-03,0,210,뚝섬,승차,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
2020-02-03,0,210,뚝섬,하차,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
2020-02-03,0,211,성수,승차,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
2020-02-03,0,211,성수,하차,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
2020-02-03,0,212,건대입구,승차,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262
2020-02-03,0,212,건대입구,하차,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411
2020-02-03,0,213,구의(광진구청),승차,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2020-02-03,0,213,구의(광진구청),하차,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
2020-02-03,0,214,강변(동서울터미널),승차,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
2020-02-03,0,214,강변(동서울터미널),하차,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275
2020-02-03,0,215,잠실나루,승차,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2020-02-03,0,215,잠실나루,하차,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
2020-02-03,0,216,잠실(송파구청),승차,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
2020-02-03,0,216,잠실(송파구청),하차,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371
2020-02-03,0,217,잠실새내,승차,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
2020-02-03,0,217,잠실새내,하차,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227
2020-02-03,0,218,종합운동장,승차,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2020-02-03,0,218,종합운동장,하차,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
2020-02-03,0,219,삼성(무역센터),승차,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
2020-02-03,0,219,삼성(무역센터),하차,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
2020-02-03,0,220,선릉,승차,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
2020-02-03,0,220,선릉,하차,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
2020-02-03,0,221,역삼,승차,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212
2020-02-03,0,221,역삼,하차,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
2020-02-03,0,222,강남,승차,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555
2020-02-03,0,222,강남,하차,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303
2020-02-03,0,223,교대(법원.검찰청),승차,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
2020-02-03,0,223,교대(법원.검찰청),하차,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
2020-02-03,0,224,서초,승차,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2020-02-03,0,224,서초,하차,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
2020-02-03,0,225,방배,승차,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
2020-02-03,0,225,방배,하차,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
2020-02-03,0,226,사당,승차,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
2020-02-03,0,226,사당,하차,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471
2020-02-03,0,227,낙성대,승차,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
2020-02-03,0,227,낙성대,하차,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373
2020-02-03,0,228,서울대입구(관악구청),승차,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
2020-02-03,0,228,서울대입구(관악구청),하차,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751
2020-02-03,0,229,봉천,승차,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2020-02-03,0,229,봉천,하차,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300
2020-02-03,0,230,신림,승차,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216
2020-02-03,0,230,신림,하차,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068
2020-02-03,0,231,신대방,승차,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2020-02-03,0,231,신대방,하차,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391
2020-02-03,0,232,구로디지털단지,승차,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
2020-02-03,0,232,구로디지털단지,하차,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493
2020-02-03,0,233,대림(구로구청),승차,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2020-02-03,0,233,대림(구로구청),하차,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
2020-02-03,0,234,신도림,승차,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
2020-02-03,0,234,신도림,하차,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823
2020-02-03,0,235,문래,승차,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2020-02-03,0,235,문래,하차,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
2020-02-03,0,236,영등포구청,승차,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2020-02-03,0,236,영등포구청,하차,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
2020-02-03,0,237,당산,승차,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
2020-02-03,0,237,당산,하차,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196
2020-02-03,0,238,합정,승차,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
2020-02-03,0,238,합정,하차,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272
2020-02-03,0,239,홍대입구,승차,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428
2020-02-03,0,239,홍대입구,하차,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558
2020-02-03,0,240,신촌,승차,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
2020-02-03,0,240,신촌,하차,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
2020-02-03,0,241,이대,승차,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2020-02-03,0,241,이대,하차,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
2020-02-03,0,242,아현,승차,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2020-02-03,0,242,아현,하차,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
2020-02-03,0,243,충정로(경기대입구),승차,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-02-03,0,243,충정로(경기대입구),하차,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
2020-02-03,0,244,용답,승차,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2020-02-03,0,244,용답,하차,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2020-02-03,0,245,신답,승차,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-02-03,0,245,신답,하차,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2020-02-03,0,246,신설동,승차,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2020-02-03,0,246,신설동,하차,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2020-02-03,0,247,도림천,승차,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-02-03,0,247,도림천,하차,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2020-02-03,0,248,양천구청,승차,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2020-02-03,0,248,양천구청,하차,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
2020-02-03,0,249,신정네거리,승차,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2020-02-03,0,249,신정네거리,하차,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
2020-02-03,0,250,용두(동대문구청),승차,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2020-02-03,0,250,용두(동대문구청),하차,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2020-02-03,0,309,지축,승차,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2020-02-03,0,309,지축,하차,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2020-02-03,0,310,구파발,승차,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2020-02-03,0,310,구파발,하차,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255
2020-02-03,0,311,연신내,승차,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
2020-02-03,0,311,연신내,하차,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507
2020-02-03,0,312,불광,승차,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2020-02-03,0,312,불광,하차,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
2020-02-03,0,313,녹번,승차,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2020-02-03,0,313,녹번,하차,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
2020-02-03,0,314,홍제,승차,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-02-03,0,314,홍제,하차,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
2020-02-03,0,315,무악재,승차,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-02-03,0,315,무악재,하차,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
2020-02-03,0,316,독립문,승차,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2020-02-03,0,316,독립문,하차,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
2020-02-03,0,317,경복궁(정부서울청사),승차,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2020-02-03,0,317,경복궁(정부서울청사),하차,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
2020-02-03,0,318,안국,승차,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2020-02-03,0,318,안국,하차,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
2020-02-03,0,319,종로3가,승차,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2020-02-03,0,319,종로3가,하차,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2020-02-03,0,320,을지로3가,승차,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2020-02-03,0,320,을지로3가,하차,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2020-02-03,0,322,동대입구,승차,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2020-02-03,0,322,동대입구,하차,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2020-02-03,0,323,약수,승차,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
2020-02-03,0,323,약수,하차,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
2020-02-03,0,324,금호,승차,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2020-02-03,0,324,금호,하차,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
2020-02-03,0,325,옥수,승차,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2020-02-03,0,325,옥수,하차,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
